Date,Open,High,Low,Close,Adj Close,Volume
2017-12-15,53.654579,53.788170,53.196564,53.664124,45.929550,23664574
2017-12-18,53.797710,54.093510,53.625954,53.645039,45.913223,12151560
2017-12-19,53.645039,54.026718,53.444656,53.654579,45.921394,9921521
2017-12-20,53.702290,53.902672,53.416031,53.540077,45.823391,13766423
2017-12-21,53.511452,54.198475,53.511452,54.007633,46.223568,10439966
2017-12-22,54.007633,54.227100,53.559158,53.778625,46.027569,11890608
2017-12-26,53.902672,54.007633,53.692749,53.759541,46.011223,4616754
2017-12-27,53.807251,54.036259,53.683205,53.759541,46.011223,5931994
2017-12-28,53.759541,54.198475,53.721375,54.007633,46.223568,6061108
2017-12-29,54.227100,54.379772,53.692749,53.692749,45.954067,8841557
2018-01-02,53.998093,54.150764,53.482822,53.645039,45.913223,10556504
2018-01-03,53.654579,53.683205,53.396946,53.568703,45.847893,11090460
2018-01-04,53.854961,54.790077,53.797710,54.437023,46.591064,15751650
2018-01-05,54.761452,54.761452,53.998093,54.379772,46.542065,9955057
2018-01-08,54.589695,54.627865,53.912212,54.064884,46.272568,11642546
2018-01-09,54.208015,54.484734,53.979008,54.198475,46.386894,11142022
2018-01-10,53.959923,54.742367,53.874046,54.675571,46.795235,9497395
2018-01-11,54.675571,54.971375,54.541985,54.961830,47.040234,7447402
2018-01-12,55.295803,56.116413,55.238548,55.973282,47.905891,12935569
2018-01-16,58.921757,60.858780,58.444656,59.227100,50.690754,50399682
2018-01-17,59.437023,59.723282,59.055344,59.188931,50.658085,22940615
2018-01-18,59.160305,59.274811,57.853054,58.330154,49.923080,20861278
2018-01-19,58.664124,58.664124,57.862595,58.473282,50.045578,12745671
2018-01-22,58.158398,58.625954,57.938931,58.444656,50.021076,12835380
2018-01-23,58.234734,59.284351,58.082062,58.874046,50.388588,11718212
2018-01-24,59.169846,59.265266,58.167938,58.377865,49.963917,14129241
2018-01-25,58.492367,58.568703,58.158398,58.492367,50.061916,9853610
2018-01-26,58.673664,59.236641,58.530533,59.198475,50.666252,11060278
2018-01-29,59.112595,59.293892,58.740459,58.807251,50.331421,9198191
2018-01-30,58.005726,58.444656,57.671757,57.872135,49.531071,13666654
