Date,Open,High,Low,Close,Adj Close,Volume
2017-12-15,118.570000,119.360001,118.449997,119.220001,103.042480,7173500
2017-12-18,119.300003,119.739998,118.000000,118.050003,102.031265,3472700
2017-12-19,118.750000,119.389999,118.230003,118.610001,102.515266,3942500
2017-12-20,118.660004,119.120003,117.559998,119.019997,102.869614,4273400
2017-12-21,119.449997,119.570000,117.839996,118.260002,102.212753,2790000
2017-12-22,118.599998,118.750000,118.169998,118.599998,102.506622,2045600
2017-12-26,118.410004,119.239998,118.410004,118.889999,102.757263,2156300
2017-12-27,118.870003,119.400002,118.800003,119.300003,103.111641,2465100
2017-12-28,119.330002,119.529999,119.050003,119.349998,103.154839,1999300
2017-12-29,119.459999,120.570000,119.419998,119.919998,103.647484,3116400
2018-01-02,119.930000,120.180000,117.930000,118.059998,102.039886,4165800
2018-01-03,117.910004,118.470001,117.639999,117.750000,101.771950,4224000
2018-01-04,117.800003,119.110001,117.599998,118.330002,102.273254,3147000
2018-01-05,118.410004,119.089996,118.250000,118.669998,102.567116,2714200
2018-01-08,118.209999,118.739998,117.669998,117.989998,101.979393,5730400
2018-01-09,118.260002,118.980003,117.949997,118.080002,102.057175,4573600
2018-01-10,118.129997,118.360001,116.699997,117.480003,101.538605,3363900
2018-01-11,117.639999,117.849998,116.379997,116.879997,101.020012,3685200
2018-01-12,116.949997,118.010002,116.849998,117.379997,101.452164,4335500
2018-01-16,117.199997,118.349998,117.029999,117.860001,101.867027,4936500
2018-01-17,118.290001,120.169998,118.209999,119.180000,103.007912,4554600
2018-01-18,119.089996,119.620003,118.650002,119.050003,102.895554,6221800
2018-01-19,119.480003,120.680000,118.639999,120.169998,103.863579,6002600
2018-01-22,120.099998,121.849998,120.000000,121.510002,105.021744,4308600
2018-01-23,121.070000,122.510002,120.849998,121.300003,104.840256,3536900
2018-01-24,121.239998,121.480003,120.820000,121.139999,104.701942,3445200
2018-01-25,120.610001,121.449997,120.360001,120.900002,104.494530,2712900
2018-01-26,120.610001,121.839996,120.610001,121.760002,105.237823,3993900
2018-01-29,121.379997,122.160004,119.650002,119.669998,103.431412,3854700
2018-01-30,119.680000,121.199997,119.500000,119.889999,103.621567,4945200
2018-01-31,119.839996,120.750000,119.510002,120.300003,103.975937,4018100
2018-02-01,119.919998,121.010002,119.279999,120.300003,103.975937,3485600
2018-02-02,119.910004,120.279999,118.400002,118.669998,102.567116,3348900
2018-02-05,118.570000,119.660004,114.410004,114.459999,98.928406,5347600
2018-02-06,112.440002,113.949997,110.150002,113.559998,98.150513,6642600
2018-02-07,113.970001,115.769997,112.750000,113.500000,98.098640,4931400
2018-02-08,113.699997,113.720001,110.089996,110.150002,95.203232,4907900
2018-02-09,110.809998,111.989998,108.879997,111.180000,96.093460,5301700
2018-02-12,111.900002,112.750000,111.059998,111.930000,96.741676,4759200
2018-02-13,112.000000,112.669998,110.680000,112.139999,96.923203,5274700
2018-02-14,111.669998,111.900002,108.760002,109.110001,94.304352,7702700
2018-02-15,109.529999,111.040001,108.720001,110.970001,95.911957,5125200
2018-02-16,111.059998,111.699997,109.760002,111.059998,95.989738,5578500
2018-02-20,110.959999,110.980003,109.339996,109.480003,94.624153,3835500
2018-02-21,109.349998,109.839996,107.940002,108.000000,93.344986,4501900
2018-02-22,108.330002,109.970001,108.019997,109.260002,94.434006,5394700
2018-02-23,109.360001,110.050003,108.570000,109.680000,94.797012,4760400
2018-02-26,110.120003,111.169998,110.029999,110.940002,95.886040,5355400
2018-02-27,111.190002,112.080002,110.709999,110.889999,95.842812,6385800
2018-02-28,111.000000,111.650002,109.680000,109.730003,94.840225,4638900
2018-03-01,109.209999,109.879997,107.239998,108.120003,94.139320,6896300
2018-03-02,107.910004,109.320000,107.900002,109.040001,94.940353,4903600
2018-03-05,108.459999,109.599998,108.019997,109.430000,95.279915,3781700
2018-03-06,109.360001,109.620003,108.440002,109.580002,95.410545,3380800
2018-03-07,108.889999,110.059998,108.610001,109.839996,95.636894,4612600
2018-03-08,110.029999,112.129997,109.580002,112.080002,97.587250,5437700
2018-03-09,112.269997,112.570000,111.639999,112.540001,97.987762,3680600
2018-03-12,112.500000,113.089996,112.080002,112.750000,98.170624,4509600
2018-03-13,113.269997,113.900002,112.720001,113.599998,98.910721,4590000
2018-03-14,113.570000,113.769997,112.230003,112.610001,98.048721,4055700
2018-03-15,112.400002,113.250000,111.660004,111.989998,97.508896,3906800
2018-03-16,112.330002,113.199997,111.580002,111.639999,97.204163,7730800
2018-03-19,111.650002,111.989998,110.050003,110.360001,96.089691,4216700
2018-03-20,110.750000,111.300003,109.830002,109.900002,95.689148,3319000
2018-03-21,109.889999,110.080002,108.529999,108.739998,94.679146,3867600
2018-03-22,108.449997,109.669998,107.800003,107.940002,93.982582,4325500
2018-03-23,108.089996,108.739998,105.940002,106.150002,92.424049,4873300
2018-03-26,106.680000,107.470001,106.089996,106.809998,92.998711,4119400
2018-03-27,107.230003,108.540001,106.510002,107.639999,93.721397,5036300
2018-03-28,108.139999,110.110001,108.000000,109.180000,95.062256,6413000
2018-03-29,110.120003,110.660004,108.970001,109.150002,95.036133,3829500
2018-04-02,108.620003,109.220001,106.440002,107.050003,93.207672,4325500
2018-04-03,107.389999,108.529999,106.589996,108.190002,94.200264,4699000
2018-04-04,107.779999,110.730003,107.239998,110.180000,95.932938,4694200
2018-04-05,110.430000,111.180000,109.750000,110.570000,96.272507,3275700
2018-04-06,110.059998,110.980003,108.769997,109.300003,95.166725,3579100
2018-04-09,109.540001,110.449997,108.779999,109.379997,95.236389,2620000
2018-04-10,109.739998,110.199997,108.919998,109.400002,95.253822,2817000
2018-04-11,108.570000,109.470001,108.419998,108.680000,94.626900,4000200
2018-04-12,108.959999,109.510002,108.269997,108.309998,94.304749,2691700
2018-04-13,108.849998,109.459999,108.519997,109.260002,95.131897,2828300
2018-04-16,109.750000,110.639999,109.519997,109.919998,95.706551,2769800
