Date,Open,High,Low,Close,Adj Close,Volume
2017-12-15,120.440002,120.470001,119.510002,119.730003,96.155693,11226900
2017-12-18,119.919998,121.290001,119.620003,119.699997,96.131599,4654100
2017-12-19,120.320000,120.750000,119.510002,119.839996,96.244064,4599300
2017-12-20,120.279999,121.300003,119.650002,120.889999,97.087303,6286700
2017-12-21,121.389999,125.349998,121.070000,124.820000,100.243515,10109000
2017-12-22,124.849998,125.650002,124.570000,124.980003,100.372017,4735100
2017-12-26,125.230003,126.139999,125.050003,125.980003,101.175117,3348500
2017-12-27,125.959999,126.199997,125.129997,125.550003,100.829773,3452300
2017-12-28,125.690002,125.889999,125.290001,125.580002,100.853867,2191800
2017-12-29,125.360001,125.980003,125.190002,125.190002,100.540657,3829000
2018-01-02,125.709999,127.739998,125.540001,127.580002,102.460098,5626000
2018-01-03,127.459999,128.940002,126.900002,128.509995,103.206963,5805500
2018-01-04,127.949997,128.350006,127.220001,128.110001,102.885727,4598300
2018-01-05,127.970001,128.100006,127.099998,127.900002,102.717064,4189200
2018-01-08,127.860001,128.630005,127.629997,128.529999,103.223053,4826100
2018-01-09,128.429993,128.940002,127.790001,127.839996,102.668892,4422300
2018-01-10,128.309998,128.759995,127.800003,128.660004,103.327446,5292200
2018-01-11,128.919998,133.320007,128.759995,132.570007,106.467575,11641300
2018-01-12,132.190002,133.850006,132.110001,133.600006,107.294769,7232900
2018-01-16,133.669998,133.880005,131.600006,132.009995,106.017830,6254200
2018-01-17,132.190002,132.800003,130.960007,132.360001,106.298935,5632700
2018-01-18,132.350006,132.500000,131.029999,131.589996,105.680527,5890000
2018-01-19,131.830002,132.000000,130.210007,131.300003,105.447632,6048900
2018-01-22,131.300003,132.559998,131.279999,132.559998,106.459534,5248800
2018-01-23,132.380005,132.559998,130.729996,131.020004,105.222778,5747300
2018-01-24,131.380005,132.669998,131.070007,131.389999,105.519905,6868200
2018-01-25,131.759995,131.869995,130.339996,130.649994,104.925598,4597200
2018-01-26,130.710007,131.750000,130.369995,131.190002,105.359306,6310500
2018-01-29,130.059998,131.580002,128.320007,128.479996,103.182869,6350700
2018-01-30,127.610001,128.009995,125.190002,125.230003,100.572800,8084000
